1,1906,DENVER,NA,180658.0606
2,1906,DENVER,NA,180997.4863
3,1906,DENVER,NA,181336.8165
4,1906,DENVER,NA,181676.04
5,1906,DENVER,NA,182015.1455
6,1906,DENVER,NA,182354.1216
7,1906,DENVER,NA,182692.9569
8,1906,DENVER,NA,183031.6401
9,1906,DENVER,NA,183370.1598
10,1906,DENVER,NA,183708.5048
11,1906,DENVER,NA,184046.6636
12,1906,DENVER,NA,184384.6249
13,1906,DENVER,NA,184722.3774
14,1906,DENVER,NA,185059.9097
15,1906,DENVER,NA,185397.2104
16,1906,DENVER,NA,185734.2683
17,1906,DENVER,NA,186071.0719
18,1906,DENVER,NA,186407.6099
19,1906,DENVER,NA,186743.871
20,1906,DENVER,NA,187079.8438
21,1906,DENVER,NA,187415.517
22,1906,DENVER,NA,187750.8792
23,1906,DENVER,NA,188085.919
24,1906,DENVER,NA,188420.6252
25,1906,DENVER,NA,188754.9864
26,1906,DENVER,NA,189088.9912
1,1907,DENVER,NA,189422.6283
2,1907,DENVER,NA,189755.8863
3,1907,DENVER,NA,190088.7539
4,1907,DENVER,NA,190421.2197
5,1907,DENVER,NA,190753.2724
6,1907,DENVER,NA,191084.9006
7,1907,DENVER,NA,191416.0931
8,1907,DENVER,NA,191746.8384
9,1907,DENVER,NA,192077.1251
10,1907,DENVER,NA,192406.9421
11,1907,DENVER,NA,192736.2778
12,1907,DENVER,NA,193065.121
13,1907,DENVER,NA,193393.4602
14,1907,DENVER,NA,193721.2842
15,1907,DENVER,NA,194048.5817
16,1907,DENVER,NA,194375.3411
17,1907,DENVER,NA,194701.5513
18,1907,DENVER,NA,195027.2009
19,1907,DENVER,NA,195352.2784
20,1907,DENVER,NA,195676.7727
21,1907,DENVER,NA,196000.6722
22,1907,DENVER,NA,196323.9657
23,1907,DENVER,NA,196646.6418
24,1907,DENVER,NA,196968.6892
25,1907,DENVER,NA,197290.0965
26,1907,DENVER,NA,197610.8524
1,1908,DENVER,NA,197930.9455
2,1908,DENVER,NA,198250.3645
3,1908,DENVER,NA,198569.098
4,1908,DENVER,NA,198887.1347
5,1908,DENVER,NA,199204.4632
6,1908,DENVER,NA,199521.0722
7,1908,DENVER,NA,199836.9503
8,1908,DENVER,NA,200152.0863
9,1908,DENVER,NA,200466.4686
10,1908,DENVER,NA,200780.0861
11,1908,DENVER,NA,201092.9273
12,1908,DENVER,NA,201404.9809
13,1908,DENVER,NA,201716.2355
14,1908,DENVER,NA,202026.6798
15,1908,DENVER,NA,202336.3025
16,1908,DENVER,NA,202645.0922
17,1908,DENVER,NA,202953.0375
18,1908,DENVER,NA,203260.1272
19,1908,DENVER,NA,203566.3498
20,1908,DENVER,NA,203871.694
21,1908,DENVER,NA,204176.1484
22,1908,DENVER,NA,204479.7018
23,1908,DENVER,NA,204782.3427
24,1908,DENVER,NA,205084.0599
25,1908,DENVER,NA,205384.8419
26,1908,DENVER,NA,205684.6774
1,1909,DENVER,NA,205983.5551
2,1909,DENVER,NA,206281.4637
3,1909,DENVER,NA,206578.3916
4,1909,DENVER,NA,206874.3278
5,1909,DENVER,NA,207169.2607
6,1909,DENVER,NA,207463.179
7,1909,DENVER,NA,207756.0714
8,1909,DENVER,NA,208047.9265
9,1909,DENVER,NA,208338.7331
10,1909,DENVER,NA,208628.4796
11,1909,DENVER,NA,208917.1549
12,1909,DENVER,NA,209204.7474
13,1909,DENVER,NA,209491.246
14,1909,DENVER,NA,209776.6392
15,1909,DENVER,NA,210060.9157
16,1909,DENVER,NA,210344.0642
17,1909,DENVER,NA,210626.0733
18,1909,DENVER,NA,210906.9316
19,1909,DENVER,NA,211186.6278
20,1909,DENVER,18,211465.1505
21,1909,DENVER,8,211742.4885
22,1909,DENVER,NA,212018.6303
23,1909,DENVER,NA,212293.5646
24,1909,DENVER,NA,212567.2801
25,1909,DENVER,NA,212839.7654
26,1909,DENVER,NA,213111.0091
1,1910,DENVER,NA,213381
2,1910,DENVER,NA,213649.7294
3,1910,DENVER,NA,213917.2
4,1910,DENVER,NA,214183.4172
5,1910,DENVER,NA,214448.3863
6,1910,DENVER,NA,214712.1127
7,1910,DENVER,NA,214974.6019
8,1910,DENVER,NA,215235.8593
9,1910,DENVER,NA,215495.8902
10,1910,DENVER,NA,215754.7
11,1910,DENVER,NA,216012.2941
12,1910,DENVER,NA,216268.678
13,1910,DENVER,NA,216523.857
14,1910,DENVER,NA,216777.8365
15,1910,DENVER,NA,217030.622
16,1910,DENVER,NA,217282.2188
17,1910,DENVER,NA,217532.6322
18,1910,DENVER,NA,217781.8678
19,1910,DENVER,NA,218029.9309
20,1910,DENVER,NA,218276.8268
21,1910,DENVER,NA,218522.5611
22,1910,DENVER,NA,218767.1391
23,1910,DENVER,NA,219010.5661
24,1910,DENVER,NA,219252.8476
25,1910,DENVER,NA,219493.9891
26,1910,DENVER,NA,219733.9957
1,1911,DENVER,NA,219972.8731
2,1911,DENVER,NA,220210.6265
3,1911,DENVER,NA,220447.2614
4,1911,DENVER,NA,220682.7832
5,1911,DENVER,NA,220917.1972
6,1911,DENVER,636,221150.5088
7,1911,DENVER,402,221382.7235
8,1911,DENVER,122,221613.8467
9,1911,DENVER,108,221843.8837
10,1911,DENVER,66,222072.8399
11,1911,DENVER,30,222300.7208
12,1911,DENVER,11,222527.5317
13,1911,DENVER,9,222753.278
14,1911,DENVER,4,222977.9652
15,1911,DENVER,8,223201.5985
16,1911,DENVER,2,223424.1835
17,1911,DENVER,NA,223645.7255
18,1911,DENVER,NA,223866.2299
19,1911,DENVER,NA,224085.7021
20,1911,DENVER,NA,224304.1475
21,1911,DENVER,2,224521.5715
22,1911,DENVER,2,224737.9795
23,1911,DENVER,6,224953.3769
24,1911,DENVER,NA,225167.769
25,1911,DENVER,8,225381.1614
26,1911,DENVER,5,225593.5593
1,1912,DENVER,6,225804.9682
2,1912,DENVER,9,226015.3935
3,1912,DENVER,8,226224.8405
4,1912,DENVER,8,226433.3147
5,1912,DENVER,6,226640.8215
6,1912,DENVER,8,226847.3662
7,1912,DENVER,4,227052.9542
8,1912,DENVER,4,227257.5911
9,1912,DENVER,NA,227461.282
10,1912,DENVER,8,227664.0325
11,1912,DENVER,16,227865.8479
12,1912,DENVER,NA,228066.7337
13,1912,DENVER,NA,228266.6952
14,1912,DENVER,NA,228465.7378
15,1912,DENVER,NA,228663.8669
16,1912,DENVER,NA,228861.088
17,1912,DENVER,NA,229057.4063
18,1912,DENVER,NA,229252.8274
19,1912,DENVER,NA,229447.3566
20,1912,DENVER,NA,229640.9992
21,1912,DENVER,NA,229833.7608
22,1912,DENVER,NA,230025.6467
23,1912,DENVER,NA,230216.6623
24,1912,DENVER,NA,230406.8129
25,1912,DENVER,NA,230596.104
26,1912,DENVER,NA,230784.5411
1,1913,DENVER,NA,230972.1293
2,1913,DENVER,NA,231158.8743
3,1913,DENVER,NA,231344.7813
4,1913,DENVER,NA,231529.8558
5,1913,DENVER,NA,231714.1032
6,1913,DENVER,NA,231897.5288
7,1913,DENVER,NA,232080.138
8,1913,DENVER,NA,232261.9363
9,1913,DENVER,NA,232442.9291
10,1913,DENVER,NA,232623.1217
11,1913,DENVER,NA,232802.5195
12,1913,DENVER,NA,232981.128
13,1913,DENVER,NA,233158.9525
14,1913,DENVER,NA,233335.9984
15,1913,DENVER,NA,233512.2711
16,1913,DENVER,NA,233687.7761
17,1913,DENVER,NA,233862.5187
18,1913,DENVER,NA,234036.5043
19,1913,DENVER,NA,234209.7383
20,1913,DENVER,NA,234382.2261
21,1913,DENVER,NA,234553.9731
22,1913,DENVER,NA,234724.9847
23,1913,DENVER,NA,234895.2662
24,1913,DENVER,NA,235064.8232
25,1913,DENVER,NA,235233.661
26,1913,DENVER,NA,235401.7849
1,1914,DENVER,NA,235569.2004
2,1914,DENVER,NA,235735.9129
3,1914,DENVER,NA,235901.9278
4,1914,DENVER,NA,236067.2504
5,1914,DENVER,NA,236231.8862
6,1914,DENVER,NA,236395.8406
7,1914,DENVER,NA,236559.1189
8,1914,DENVER,NA,236721.7265
9,1914,DENVER,NA,236883.6689
10,1914,DENVER,NA,237044.9515
11,1914,DENVER,NA,237205.5795
12,1914,DENVER,NA,237365.5586
13,1914,DENVER,NA,237524.8939
14,1914,DENVER,NA,237683.591
15,1914,DENVER,NA,237841.6552
16,1914,DENVER,NA,237999.0919
17,1914,DENVER,NA,238155.9065
18,1914,DENVER,NA,238312.1045
19,1914,DENVER,NA,238467.6912
20,1914,DENVER,NA,238622.6719
21,1914,DENVER,NA,238777.0522
22,1914,DENVER,NA,238930.8374
23,1914,DENVER,NA,239084.0328
24,1914,DENVER,NA,239236.644
25,1914,DENVER,NA,239388.6762
26,1914,DENVER,NA,239540.1349
1,1915,DENVER,NA,239691.0255
2,1915,DENVER,NA,239841.3534
3,1915,DENVER,NA,239991.1239
4,1915,DENVER,NA,240140.3425
5,1915,DENVER,NA,240289.0146
6,1915,DENVER,NA,240437.1456
7,1915,DENVER,NA,240584.7408
8,1915,DENVER,NA,240731.8056
9,1915,DENVER,NA,240878.3455
10,1915,DENVER,NA,241024.3658
11,1915,DENVER,NA,241169.872
12,1915,DENVER,NA,241314.8694
13,1915,DENVER,NA,241459.3635
14,1915,DENVER,NA,241603.3595
15,1915,DENVER,NA,241746.8631
16,1915,DENVER,NA,241889.8794
17,1915,DENVER,NA,242032.4139
18,1915,DENVER,NA,242174.4721
19,1915,DENVER,NA,242316.0593
20,1915,DENVER,NA,242457.1808
21,1915,DENVER,NA,242597.8422
22,1915,DENVER,NA,242738.0488
23,1915,DENVER,NA,242877.806
24,1915,DENVER,16,243017.1191
25,1915,DENVER,NA,243155.9937
26,1915,DENVER,NA,243294.435
1,1916,DENVER,NA,243432.4486
2,1916,DENVER,NA,243570.0397
3,1916,DENVER,NA,243707.2137
4,1916,DENVER,NA,243843.9762
5,1916,DENVER,NA,243980.3324
6,1916,DENVER,NA,244116.2877
7,1916,DENVER,NA,244251.8477
8,1916,DENVER,NA,244387.0175
9,1916,DENVER,NA,244521.8028
10,1916,DENVER,NA,244656.2088
11,1916,DENVER,NA,244790.2409
12,1916,DENVER,NA,244923.9045
13,1916,DENVER,NA,245057.2051
14,1916,DENVER,40,245190.1481
15,1916,DENVER,40,245322.7387
16,1916,DENVER,10,245454.9825
17,1916,DENVER,4,245586.8848
18,1916,DENVER,2,245718.451
19,1916,DENVER,2,245849.6865
20,1916,DENVER,4,245980.5968
21,1916,DENVER,5,246111.1871
22,1916,DENVER,6,246241.4629
23,1916,DENVER,8,246371.4297
24,1916,DENVER,28,246501.0927
25,1916,DENVER,68,246630.4574
26,1916,DENVER,97,246759.5292
1,1917,DENVER,78,246888.3135
2,1917,DENVER,166,247016.8157
3,1917,DENVER,324,247145.0412
4,1917,DENVER,703,247272.9953
5,1917,DENVER,956,247400.6835
6,1917,DENVER,1039,247528.1111
7,1917,DENVER,764,247655.2836
8,1917,DENVER,395,247782.2064
9,1917,DENVER,275,247908.8848
10,1917,DENVER,176,248035.3242
11,1917,DENVER,147,248161.5302
12,1917,DENVER,91,248287.5079
13,1917,DENVER,42,248413.2629
14,1917,DENVER,16,248538.8005
15,1917,DENVER,10,248664.1262
16,1917,DENVER,58,248789.2452
17,1917,DENVER,17,248914.1631
18,1917,DENVER,8,249038.8852
19,1917,DENVER,6,249163.417
20,1917,DENVER,8,249287.7637
21,1917,DENVER,4,249411.9308
22,1917,DENVER,11,249535.9238
23,1917,DENVER,3,249659.7479
24,1917,DENVER,7,249783.4087
25,1917,DENVER,8,249906.9114
26,1917,DENVER,21,250030.2615
1,1918,DENVER,68,250153.4644
2,1918,DENVER,179,250276.5255
3,1918,DENVER,364,250399.4502
4,1918,DENVER,470,250522.2438
5,1918,DENVER,474,250644.9118
6,1918,DENVER,408,250767.4596
7,1918,DENVER,244,250889.8925
8,1918,DENVER,119,251012.216
9,1918,DENVER,109,251134.4355
10,1918,DENVER,69,251256.5563
11,1918,DENVER,42,251378.5838
12,1918,DENVER,52,251500.5235
13,1918,DENVER,30,251622.3807
14,1918,DENVER,20,251744.1609
15,1918,DENVER,4,251865.8694
16,1918,DENVER,6,251987.5116
17,1918,DENVER,NA,252109.0929
18,1918,DENVER,NA,252230.6188
19,1918,DENVER,2,252352.0945
20,1918,DENVER,NA,252473.5256
21,1918,DENVER,NA,252594.9174
22,1918,DENVER,2,252716.2753
23,1918,DENVER,3,252837.6047
24,1918,DENVER,NA,252958.911
25,1918,DENVER,5,253080.1996
26,1918,DENVER,2,253201.4759
1,1919,DENVER,6,253322.7453
2,1919,DENVER,2,253444.0131
3,1919,DENVER,4,253565.2849
4,1919,DENVER,4,253686.5659
5,1919,DENVER,2,253807.8615
6,1919,DENVER,4,253929.1773
7,1919,DENVER,12,254050.5185
8,1919,DENVER,6,254171.8905
9,1919,DENVER,4,254293.2989
10,1919,DENVER,35,254414.7488
11,1919,DENVER,48,254536.2458
12,1919,DENVER,45,254657.7953
13,1919,DENVER,64,254779.4026
14,1919,DENVER,35,254901.0732
15,1919,DENVER,15,255022.8123
16,1919,DENVER,4,255144.6255
17,1919,DENVER,4,255266.5182
18,1919,DENVER,2,255388.4956
19,1919,DENVER,3,255510.5633
20,1919,DENVER,2,255632.7266
21,1919,DENVER,2,255754.9908
22,1919,DENVER,3,255877.3615
23,1919,DENVER,2,255999.844
24,1919,DENVER,2,256122.4437
25,1919,DENVER,4,256245.166
26,1919,DENVER,3,256368.0163
1,1920,DENVER,12,256491
2,1920,DENVER,19,256614.1213
3,1920,DENVER,56,256737.3795
4,1920,DENVER,96,256860.7729
5,1920,DENVER,99,256984.2996
6,1920,DENVER,172,257107.9578
7,1920,DENVER,341,257231.7458
8,1920,DENVER,280,257355.6617
9,1920,DENVER,273,257479.7036
10,1920,DENVER,359,257603.8698
11,1920,DENVER,301,257728.1585
12,1920,DENVER,233,257852.5678
13,1920,DENVER,166,257977.0959
14,1920,DENVER,36,258101.7411
15,1920,DENVER,19,258226.5014
16,1920,DENVER,6,258351.3752
17,1920,DENVER,12,258476.3605
18,1920,DENVER,10,258601.4556
19,1920,DENVER,5,258726.6586
20,1920,DENVER,8,258851.9677
21,1920,DENVER,14,258977.3811
22,1920,DENVER,102,259102.8971
23,1920,DENVER,124,259228.5137
24,1920,DENVER,146,259354.2292
25,1920,DENVER,270,259480.0418
26,1920,DENVER,267,259605.9496
1,1921,DENVER,201,259731.9508
2,1921,DENVER,188,259858.0437
3,1921,DENVER,249,259984.2263
4,1921,DENVER,348,260110.4969
5,1921,DENVER,349,260236.8537
6,1921,DENVER,189,260363.2949
7,1921,DENVER,98,260489.8186
8,1921,DENVER,84,260616.423
9,1921,DENVER,75,260743.1064
10,1921,DENVER,48,260869.8668
11,1921,DENVER,35,260996.7026
12,1921,DENVER,25,261123.6118
13,1921,DENVER,6,261250.5926
14,1921,DENVER,4,261377.6433
15,1921,DENVER,NA,261504.7621
16,1921,DENVER,2,261631.947
17,1921,DENVER,NA,261759.1964
18,1921,DENVER,4,261886.5083
19,1921,DENVER,NA,262013.881
20,1921,DENVER,3,262141.3127
21,1921,DENVER,6,262268.8015
22,1921,DENVER,4,262396.3456
23,1921,DENVER,4,262523.9433
24,1921,DENVER,2,262651.5926
25,1921,DENVER,3,262779.2919
26,1921,DENVER,6,262907.0392
1,1922,DENVER,NA,263034.8328
2,1922,DENVER,4,263162.6708
3,1922,DENVER,5,263290.5515
4,1922,DENVER,3,263418.4729
5,1922,DENVER,7,263546.4334
6,1922,DENVER,10,263674.431
7,1922,DENVER,6,263802.4641
8,1922,DENVER,11,263930.5307
9,1922,DENVER,5,264058.629
10,1922,DENVER,4,264186.7573
11,1922,DENVER,7,264314.9136
12,1922,DENVER,13,264443.0963
13,1922,DENVER,8,264571.3035
14,1922,DENVER,4,264699.5333
15,1922,DENVER,2,264827.784
16,1922,DENVER,4,264956.0538
17,1922,DENVER,NA,265084.3408
18,1922,DENVER,NA,265212.6432
19,1922,DENVER,4,265340.9592
20,1922,DENVER,6,265469.287
21,1922,DENVER,2,265597.6247
22,1922,DENVER,3,265725.9706
23,1922,DENVER,4,265854.3229
24,1922,DENVER,5,265982.6797
25,1922,DENVER,10,266111.0392
26,1922,DENVER,3,266239.3996
1,1923,DENVER,7,266367.7591
2,1923,DENVER,8,266496.1159
3,1923,DENVER,2,266624.4682
4,1923,DENVER,15,266752.8141
5,1923,DENVER,27,266881.1518
6,1923,DENVER,82,267009.4795
7,1923,DENVER,136,267137.7955
8,1923,DENVER,508,267266.0978
9,1923,DENVER,1000,267394.3847
10,1923,DENVER,909,267522.6544
11,1923,DENVER,700,267650.905
12,1923,DENVER,350,267779.1347
13,1923,DENVER,141,267907.3418
14,1923,DENVER,47,268035.5244
15,1923,DENVER,17,268163.6806
16,1923,DENVER,NA,268291.8088
17,1923,DENVER,5,268419.907
18,1923,DENVER,2,268547.9734
19,1923,DENVER,2,268676.0063
20,1923,DENVER,3,268804.0038
21,1923,DENVER,6,268931.9641
22,1923,DENVER,3,269059.8854
23,1923,DENVER,5,269187.7658
24,1923,DENVER,4,269315.6036
25,1923,DENVER,20,269443.397
26,1923,DENVER,29,269571.1441
1,1924,DENVER,46,269698.8431
2,1924,DENVER,44,269826.4923
3,1924,DENVER,111,269954.0897
4,1924,DENVER,160,270081.6336
5,1924,DENVER,200,270209.1222
6,1924,DENVER,234,270336.5536
7,1924,DENVER,206,270463.926
8,1924,DENVER,168,270591.2377
9,1924,DENVER,165,270718.4867
10,1924,DENVER,138,270845.6714
11,1924,DENVER,99,270972.7898
12,1924,DENVER,36,271099.8402
13,1924,DENVER,39,271226.8208
14,1924,DENVER,14,271353.7297
15,1924,DENVER,4,271480.5651
16,1924,DENVER,0,271607.3252
17,1924,DENVER,0,271734.0082
18,1924,DENVER,4,271860.6122
19,1924,DENVER,2,271987.1356
20,1924,DENVER,2,272113.5764
21,1924,DENVER,2,272239.9328
22,1924,DENVER,3,272366.203
23,1924,DENVER,1,272492.3853
24,1924,DENVER,4,272618.4777
25,1924,DENVER,2,272744.4785
26,1924,DENVER,2,272870.3859
1,1925,DENVER,5,272996.1981
2,1925,DENVER,7,273121.9131
3,1925,DENVER,3,273247.5293
4,1925,DENVER,3,273373.0448
5,1925,DENVER,4,273498.4578
6,1925,DENVER,4,273623.7665
7,1925,DENVER,7,273748.969
8,1925,DENVER,14,273874.0636
9,1925,DENVER,6,273999.0484
10,1925,DENVER,11,274123.9216
11,1925,DENVER,24,274248.6815
12,1925,DENVER,9,274373.3261
13,1925,DENVER,7,274497.8537
14,1925,DENVER,6,274622.2625
15,1925,DENVER,12,274746.5506
16,1925,DENVER,2,274870.7163
17,1925,DENVER,1,274994.7577
18,1925,DENVER,0,275118.673
19,1925,DENVER,2,275242.4604
20,1925,DENVER,2,275366.118
21,1925,DENVER,3,275489.6442
22,1925,DENVER,2,275613.0369
23,1925,DENVER,2,275736.2946
24,1925,DENVER,2,275859.4152
25,1925,DENVER,4,275982.3971
26,1925,DENVER,11,276105.2383
1,1926,DENVER,10,276227.9371
2,1926,DENVER,16,276350.4917
3,1926,DENVER,12,276472.9002
4,1926,DENVER,20,276595.1609
5,1926,DENVER,28,276717.2719
6,1926,DENVER,43,276839.2314
7,1926,DENVER,58,276961.0376
8,1926,DENVER,62,277082.6887
9,1926,DENVER,46,277204.1829
10,1926,DENVER,83,277325.5183
11,1926,DENVER,54,277446.6931
12,1926,DENVER,38,277567.7056
13,1926,DENVER,48,277688.5538
14,1926,DENVER,22,277809.2361
15,1926,DENVER,19,277929.7505
16,1926,DENVER,17,278050.0954
17,1926,DENVER,1,278170.2687
18,1926,DENVER,8,278290.2688
19,1926,DENVER,6,278410.0938
20,1926,DENVER,3,278529.742
21,1926,DENVER,8,278649.2114
22,1926,DENVER,8,278768.5003
23,1926,DENVER,17,278887.6069
24,1926,DENVER,28,279006.5293
25,1926,DENVER,79,279125.2658
26,1926,DENVER,135,279243.8145
1,1927,DENVER,222,279362.1736
2,1927,DENVER,441,279480.3413
3,1927,DENVER,1200,279598.3158
4,1927,DENVER,1978,279716.0952
5,1927,DENVER,1596,279833.6778
6,1927,DENVER,1018,279951.0618
7,1927,DENVER,552,280068.2452
8,1927,DENVER,279,280185.2264
9,1927,DENVER,152,280302.0035
10,1927,DENVER,68,280418.5746
11,1927,DENVER,55,280534.938
12,1927,DENVER,43,280651.0919
